run_at,ticker,signal,signal_rank,conviction_score,data_quality_score
2026-07-17T04:26:59.326135+00:00,SAP.DE,strong_buy,4,0.0,0.95
2026-07-17T04:26:59.326135+00:00,SGO.PA,strong_buy,4,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ENI.MI,buy,3,0.0,0.95
2026-07-17T04:26:59.326135+00:00,MC.PA,buy,3,0.0,0.95
2026-07-17T04:26:59.326135+00:00,BNP.PA,hold,2,0.0,0.6
2026-07-17T04:26:59.326135+00:00,BMW.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,DG.PA,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,VOW.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,AD.AS,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,SAN.PA,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,TTE.PA,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ISP.MI,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,DHL.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,DTE.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,MUV2.DE,hold,2,0.0,0.8
2026-07-17T04:26:59.326135+00:00,DBK.DE,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,WKL.AS,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,MBG.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ABI.BR,hold,2,0.0,0.85
2026-07-17T04:26:59.326135+00:00,UCG.MI,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,ADYEN.AS,hold,2,0.0,0.9
2026-07-17T04:26:59.326135+00:00,NDA-FI.HE,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,BAS.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,BAYN.DE,hold,2,0.0,0.9
2026-07-17T04:26:59.326135+00:00,ENEL.MI,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ADS.DE,hold,2,0.0,0.9
2026-07-17T04:26:59.326135+00:00,BBVA.MC,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,INGA.AS,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,ALV.DE,hold,2,0.0,0.8
2026-07-17T04:26:59.326135+00:00,CS.PA,hold,2,0.0,0.9
2026-07-17T04:26:59.326135+00:00,PRX.AS,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ITX.MC,hold,2,0.0,0.9
2026-07-17T04:26:59.326135+00:00,SAN.MC,hold,2,0.0,0.65
2026-07-17T04:26:59.326135+00:00,RHM.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,SAF.PA,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,RMS.PA,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,RACE.MI,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,OR.PA,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ENR.DE,hold,2,0.0,0.95
2026-07-17T04:26:59.326135+00:00,DB1.DE,hold,2,0.0,0.9
2026-07-17T04:26:59.326135+00:00,BN.PA,avoid,1,0.0,0.95
2026-07-17T04:26:59.326135+00:00,SIE.DE,avoid,1,0.0,0.95
2026-07-17T04:26:59.326135+00:00,IBE.MC,avoid,1,0.0,0.9
2026-07-17T04:26:59.326135+00:00,AIR.PA,avoid,1,0.0,0.95
2026-07-17T04:26:59.326135+00:00,EL.PA,avoid,1,0.0,0.95
2026-07-17T04:26:59.326135+00:00,SU.PA,avoid,1,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ASML.AS,avoid,1,0.0,0.7
2026-07-17T04:26:59.326135+00:00,AI.PA,avoid,1,0.0,0.95
2026-07-17T04:26:59.326135+00:00,ARGX.BR,avoid,1,0.0,0.8
2026-07-17T04:26:59.326135+00:00,IFX.DE,avoid,1,0.0,0.95
2026-07-17T04:27:03.804165+00:00,SAP.DE,strong_buy,4,0.5997,0.95
2026-07-17T04:27:03.804165+00:00,SGO.PA,strong_buy,4,0.4645,0.95
2026-07-17T04:27:03.804165+00:00,ENI.MI,buy,3,0.2425,0.95
2026-07-17T04:27:03.804165+00:00,MC.PA,buy,3,0.4001,0.95
2026-07-17T04:27:03.804165+00:00,BNP.PA,hold,2,0.2398,0.6
2026-07-17T04:27:03.804165+00:00,BMW.DE,hold,2,0.2402,0.95
2026-07-17T04:27:03.804165+00:00,DG.PA,hold,2,0.4788,0.95
2026-07-17T04:27:03.804165+00:00,VOW.DE,hold,2,0.3452,0.95
2026-07-17T04:27:03.804165+00:00,AD.AS,hold,2,0.3447,0.95
2026-07-17T04:27:03.804165+00:00,SAN.PA,hold,2,0.3536,0.95
2026-07-17T04:27:03.804165+00:00,TTE.PA,hold,2,0.4439,0.95
2026-07-17T04:27:03.804165+00:00,ISP.MI,hold,2,0.2152,0.65
2026-07-17T04:27:03.804165+00:00,DHL.DE,hold,2,0.2992,0.95
2026-07-17T04:27:03.804165+00:00,DTE.DE,hold,2,0.3893,0.95
2026-07-17T04:27:03.804165+00:00,MUV2.DE,hold,2,0.3389,0.8
2026-07-17T04:27:03.804165+00:00,DBK.DE,hold,2,0.1899,0.65
2026-07-17T04:27:03.804165+00:00,WKL.AS,hold,2,0.3848,0.95
2026-07-17T04:27:03.804165+00:00,MBG.DE,hold,2,0.2541,0.95
2026-07-17T04:27:03.804165+00:00,ABI.BR,hold,2,0.2459,0.85
2026-07-17T04:27:03.804165+00:00,UCG.MI,hold,2,0.2262,0.65
2026-07-17T04:27:03.804165+00:00,ADYEN.AS,hold,2,0.2311,0.9
2026-07-17T04:27:03.804165+00:00,NDA-FI.HE,hold,2,0.2085,0.65
2026-07-17T04:27:03.804165+00:00,BAS.DE,hold,2,0.1968,0.95
2026-07-17T04:27:03.804165+00:00,BAYN.DE,hold,2,0.123,0.9
2026-07-17T04:27:03.804165+00:00,ENEL.MI,hold,2,0.1302,0.95
2026-07-17T04:27:03.804165+00:00,ADS.DE,hold,2,0.1898,0.9
2026-07-17T04:27:03.804165+00:00,BBVA.MC,hold,2,0.1851,0.65
2026-07-17T04:27:03.804165+00:00,INGA.AS,hold,2,0.1744,0.65
2026-07-17T04:27:03.804165+00:00,ALV.DE,hold,2,0.1963,0.8
2026-07-17T04:27:03.804165+00:00,CS.PA,hold,2,0.207,0.9
2026-07-17T04:27:03.804165+00:00,PRX.AS,hold,2,0.2237,0.95
2026-07-17T04:27:03.804165+00:00,ITX.MC,hold,2,0.2555,0.9
2026-07-17T04:27:03.804165+00:00,SAN.MC,hold,2,0.0858,0.65
